Image,Prediction_for_spring,Prediction_for_summer,Prediction_for_autumn,Prediction_for_winter
/mnt/lake/VBags/141107/frame0113.jpg,0.00179,0.00999,0.0009146,0.9873
/mnt/lake/VBags/141107/frame0123.jpg,0.0709,0.05353,0.01194,0.864
/mnt/lake/VBags/141107/frame0283.jpg,0.02002,0.2256,0.00307,0.7515
/mnt/lake/VBags/141107/frame0027.jpg,0.04062,0.1417,0.0019,0.816
/mnt/lake/VBags/141107/frame0181.jpg,0.07166,0.1296,0.00417,0.7944
/mnt/lake/VBags/141107/frame0023.jpg,0.1432,0.0437,0.001542,0.8115
/mnt/lake/VBags/141107/frame0094.jpg,0.392,0.0243,0.003845,0.5796
/mnt/lake/VBags/141107/frame0249.jpg,0.2449,0.0111,0.001326,0.7427
/mnt/lake/VBags/141107/frame0048.jpg,0.3325,0.1808,0.002968,0.484
/mnt/lake/VBags/141107/frame0020.jpg,0.02567,0.1987,0.00201,0.7734
/mnt/lake/VBags/141107/frame0054.jpg,0.0038,0.02153,0.0004907,0.974
/mnt/lake/VBags/141107/frame0268.jpg,0.1056,0.1714,0.001249,0.7217
/mnt/lake/VBags/141114/frame0313.jpg,0.03217,0.0167,0.4238,0.5273
/mnt/lake/VBags/141114/frame0314.jpg,0.01714,0.02342,0.196,0.763
/mnt/lake/VBags/141114/frame0315.jpg,0.01758,0.03778,0.1111,0.8335
/mnt/lake/VBags/141114/frame0312.jpg,0.01839,0.0774,0.03226,0.872
/mnt/lake/VBags/141114/frame0269.jpg,0.01767,0.09406,0.03683,0.8516
/mnt/lake/VBags/141114/frame0025.jpg,0.0341,0.02914,0.01584,0.921
/mnt/lake/VBags/141114/frame0267.jpg,0.03418,0.01425,0.01278,0.939
/mnt/lake/VBags/141114/frame0303.jpg,0.01625,0.0965,0.01347,0.8735
/mnt/lake/VBags/141114/frame0026.jpg,0.01225,0.01048,0.003738,0.9736
/mnt/lake/VBags/141114/frame0268.jpg,0.02232,0.08295,0.0171,0.8774
/mnt/lake/VBags/141114/frame0297.jpg,0.0713,0.02075,0.1292,0.779
/mnt/lake/VBags/141114/frame0351.jpg,0.03995,0.12115,0.01076,0.828
/mnt/lake/VBags/141114/frame0355.jpg,0.1371,0.2295,0.02873,0.6045
/mnt/lake/VBags/141114/frame0187.jpg,0.2338,0.107,0.05298,0.6064
/mnt/lake/VBags/141114/frame0302.jpg,0.00947,0.0589,0.01008,0.9214
/mnt/lake/VBags/141114/frame0039.jpg,0.3354,0.2454,0.01451,0.4045
/mnt/lake/VBags/141114/frame0203.jpg,0.108,0.2551,0.01556,0.6216
/mnt/lake/VBags/141114/frame0242.jpg,0.00543,0.00543,0.001966,0.9873
/mnt/lake/VBags/141114/frame0357.jpg,0.02264,0.1243,0.003162,0.8496
/mnt/lake/VBags/141114/frame0150.jpg,0.02649,0.00724,0.00288,0.9634
/mnt/lake/VBags/141114/frame0339.jpg,0.00923,0.002861,0.000735,0.9873
/mnt/lake/VBags/141114/frame0233.jpg,0.1813,0.001222,0.005142,0.8125
/mnt/lake/VBags/141114/frame0316.jpg,0.0327,0.1584,0.003845,0.805
/mnt/lake/VBags/141114/frame0036.jpg,0.06244,0.218,0.004814,0.715
/mnt/lake/VBags/141114/frame0309.jpg,0.02188,0.01703,0.001443,0.9595
/mnt/lake/VBags/141114/frame0204.jpg,0.3667,0.219,0.01797,0.3965
/mnt/lake/VBags/141114/frame0037.jpg,0.01235,0.03357,0.003122,0.951
/mnt/lake/VBags/141114/frame0310.jpg,0.00465,0.03656,0.0008335,0.958
/mnt/lake/VBags/141114/frame0067.jpg,0.0618,0.0957,0.01563,0.8267
/mnt/lake/VBags/141114/frame0304.jpg,0.0676,0.2437,0.005383,0.683
/mnt/lake/VBags/141114/frame0352.jpg,0.0306,0.1654,0.002672,0.8013
/mnt/lake/VBags/141114/frame0038.jpg,0.0853,0.07764,0.002037,0.835
/mnt/lake/VBags/141114/frame0219.jpg,0.1893,0.0814,0.003578,0.7256
/mnt/lake/VBags/141114/frame0226.jpg,0.10364,0.01277,0.001928,0.882
/mnt/lake/VBags/141114/frame0045.jpg,0.2822,0.08875,0.003233,0.626
/mnt/lake/VBags/141114/frame0256.jpg,0.0276,0.01304,0.001232,0.958
/mnt/lake/VBags/141114/frame0237.jpg,0.0698,0.003819,0.0067,0.9194
/mnt/lake/VBags/141114/frame0189.jpg,0.02937,0.03952,0.003096,0.928
/mnt/lake/VBags/141114/frame0230.jpg,0.11206,0.003384,0.00333,0.8813
/mnt/lake/VBags/141114/frame0101.jpg,0.03552,0.012085,0.007107,0.9453
/mnt/lake/VBags/141121/frame0298.jpg,0.00992,0.007145,0.1307,0.852
/mnt/lake/VBags/141121/frame0299.jpg,0.0536,0.0699,0.148,0.7285
/mnt/lake/VBags/141121/frame0302.jpg,0.00896,0.0575,0.03433,0.8994
/mnt/lake/VBags/141121/frame0304.jpg,0.01455,0.04697,0.02437,0.914
/mnt/lake/VBags/141121/frame0056.jpg,0.0548,0.0343,0.02629,0.885
/mnt/lake/VBags/141121/frame0261.jpg,0.006058,0.02434,0.01243,0.957
/mnt/lake/VBags/141121/frame0306.jpg,0.005062,0.0544,0.005558,0.935
/mnt/lake/VBags/141121/frame0256.jpg,0.01562,0.03632,0.01179,0.9365
/mnt/lake/VBags/141121/frame0303.jpg,0.01569,0.06506,0.02145,0.898
/mnt/lake/VBags/141121/frame0263.jpg,0.00559,0.06494,0.004353,0.9253
/mnt/lake/VBags/141121/frame0258.jpg,0.0857,0.1118,0.05038,0.752
/mnt/lake/VBags/141121/frame0259.jpg,0.0742,0.0543,0.03558,0.836
/mnt/lake/VBags/141121/frame0184.jpg,0.2732,0.3245,0.02902,0.3733
/mnt/lake/VBags/141121/frame0255.jpg,0.01321,0.11957,0.01095,0.8564
/mnt/lake/VBags/141121/frame0305.jpg,0.013016,0.1294,0.01364,0.8438
/mnt/lake/VBags/141121/frame0297.jpg,0.1522,0.05963,0.02687,0.761
/mnt/lake/VBags/141121/frame0274.jpg,0.06168,0.01089,0.00692,0.9204
/mnt/lake/VBags/141121/frame0183.jpg,0.2375,0.3147,0.01094,0.4368
/mnt/lake/VBags/141121/frame0264.jpg,0.02632,0.04407,0.01622,0.9136
/mnt/lake/VBags/141121/frame0197.jpg,0.01927,0.03656,0.01573,0.928
/mnt/lake/VBags/141121/frame0296.jpg,0.01859,0.04974,0.007397,0.9243
/mnt/lake/VBags/141121/frame0046.jpg,0.08673,0.0158,0.00794,0.8896
/mnt/lake/VBags/141121/frame0257.jpg,0.011116,0.04196,0.00664,0.9404
/mnt/lake/VBags/141121/frame0275.jpg,0.003862,0.01872,0.002272,0.975
/mnt/lake/VBags/141121/frame0196.jpg,0.01802,0.05383,0.00355,0.925
/mnt/lake/VBags/141121/frame0143.jpg,0.005993,0.0158,0.001316,0.977
/mnt/lake/VBags/141121/frame0115.jpg,0.12225,0.001218,0.000994,0.8755
/mnt/lake/VBags/141121/frame0078.jpg,0.1398,0.013214,0.003727,0.8433
/mnt/lake/VBags/141121/frame0272.jpg,0.00703,0.05197,0.005478,0.9355
/mnt/lake/VBags/141121/frame0300.jpg,0.01228,0.08264,0.002657,0.9023
/mnt/lake/VBags/141121/frame0301.jpg,0.00439,0.01683,0.000684,0.978
/mnt/lake/VBags/141121/frame0113.jpg,0.007057,0.008644,0.0003624,0.984
/mnt/lake/VBags/141121/frame0266.jpg,0.002745,0.00412,0.0007157,0.992
/mnt/lake/VBags/141121/frame0249.jpg,0.00852,0.005768,0.0002918,0.9854
/mnt/lake/VBags/141121/frame0242.jpg,0.00996,0.005085,0.0003743,0.9844
/mnt/lake/VBags/141121/frame0104.jpg,0.00943,0.011734,0.002104,0.9766
/mnt/lake/VBags/141121/frame0262.jpg,0.00966,0.063,0.001529,0.926
/mnt/lake/VBags/141121/frame0052.jpg,0.02914,0.005062,0.000827,0.965
/mnt/lake/VBags/141121/frame0229.jpg,0.01637,0.03156,0.000719,0.951
/mnt/lake/VBags/141121/frame0140.jpg,0.05807,0.003328,0.001115,0.9375
/mnt/lake/VBags/141128/frame0287.jpg,0.00864,0.0118,0.02744,0.952
/mnt/lake/VBags/141128/frame0286.jpg,0.00454,0.006107,0.009026,0.9805
/mnt/lake/VBags/141128/frame0206.jpg,0.0367,0.02124,0.06647,0.8755
/mnt/lake/VBags/141128/frame0342.jpg,0.0037,0.01441,0.00275,0.979
/mnt/lake/VBags/141128/frame0338.jpg,0.001441,0.00779,0.001794,0.989
/mnt/lake/VBags/141128/frame0208.jpg,0.492,0.001679,0.00691,0.4995
/mnt/lake/VBags/141128/frame0046.jpg,0.014435,0.002798,0.002146,0.9805
/mnt/lake/VBags/141128/frame0344.jpg,0.0175,0.03708,0.004356,0.941
/mnt/lake/VBags/141128/frame0343.jpg,0.00712,0.0273,0.00347,0.962
/mnt/lake/VBags/141128/frame0340.jpg,0.001976,0.004967,0.001295,0.9917
/mnt/lake/VBags/141128/frame0339.jpg,0.00811,0.0358,0.003952,0.952
/mnt/lake/VBags/141128/frame0349.jpg,0.00496,0.003862,0.000661,0.9907
/mnt/lake/VBags/141128/frame0309.jpg,0.0073,0.004864,0.001308,0.9863
/mnt/lake/VBags/141128/frame0042.jpg,0.0524,0.1947,0.00646,0.7466
/mnt/lake/VBags/141128/frame0345.jpg,0.02693,0.117,0.005062,0.851
/mnt/lake/VBags/141128/frame0289.jpg,0.001516,0.004528,0.0007277,0.993
/mnt/lake/VBags/141128/frame0346.jpg,0.00585,0.02388,0.00165,0.9688
/mnt/lake/VBags/141128/frame0118.jpg,0.09625,0.0004122,0.004036,0.8994
/mnt/lake/VBags/141128/frame0296.jpg,0.01556,0.01997,0.00204,0.9624
/mnt/lake/VBags/141128/frame0335.jpg,0.00994,0.0358,0.00205,0.952
/mnt/lake/VBags/141128/frame0222.jpg,0.04544,0.00998,0.003092,0.9414
/mnt/lake/VBags/141128/frame0033.jpg,0.01701,0.007317,0.00213,0.9736
/mnt/lake/VBags/141128/frame0107.jpg,0.006668,0.01813,0.001039,0.974
/mnt/lake/VBags/141128/frame0304.jpg,0.007095,0.003052,0.000796,0.9893
/mnt/lake/VBags/141128/frame0079.jpg,0.00445,0.003061,0.0003712,0.992
/mnt/lake/VBags/141128/frame0055.jpg,0.0068,0.02908,0.0007515,0.9634
/mnt/lake/VBags/141128/frame0039.jpg,0.00728,0.00851,0.0007434,0.9834
/mnt/lake/VBags/141128/frame0036.jpg,0.002506,0.0325,0.0003338,0.965
/mnt/lake/VBags/141128/frame0294.jpg,0.00642,0.02385,0.001898,0.968
/mnt/lake/VBags/141128/frame0209.jpg,0.2817,0.00558,0.00428,0.7085
/mnt/lake/VBags/141128/frame0336.jpg,0.0067,0.02956,0.000378,0.9634
/mnt/lake/VBags/141128/frame0076.jpg,0.00895,0.01837,0.0006585,0.972
/mnt/lake/VBags/141128/frame0240.jpg,0.08984,0.0562,0.001724,0.852
/mnt/lake/VBags/141128/frame0072.jpg,0.03056,0.058,0.004074,0.907
/mnt/lake/VBags/141128/frame0302.jpg,0.004974,0.001318,0.0002637,0.9937
/mnt/lake/VBags/141128/frame0038.jpg,0.02606,0.00959,0.001448,0.963
/mnt/lake/VBags/141128/frame0221.jpg,0.02655,0.03574,0.001698,0.936
/mnt/lake/VBags/141128/frame0211.jpg,0.0739,0.00437,0.006878,0.915
/mnt/lake/VBags/141128/frame0050.jpg,0.01102,0.01191,0.000904,0.976
/mnt/lake/VBags/141128/frame0301.jpg,0.00481,0.0339,0.000836,0.9604
/mnt/lake/VBags/141215/frame0103.jpg,0.000197,0.000368,1.085e-05,0.9995
/mnt/lake/VBags/141215/frame0384.jpg,0.00921,0.006428,0.0001488,0.9844
/mnt/lake/VBags/141215/frame0313.jpg,0.00446,0.002106,0.00011337,0.993
/mnt/lake/VBags/141215/frame0327.jpg,0.001593,0.003424,3.356e-05,0.995
/mnt/lake/VBags/141215/frame0033.jpg,0.002169,0.00618,9.24e-05,0.9917
/mnt/lake/VBags/141215/frame0338.jpg,0.004246,0.004116,9.096e-05,0.9917
/mnt/lake/VBags/141215/frame0194.jpg,0.09924,0.01522,0.0009284,0.885
/mnt/lake/VBags/141215/frame0179.jpg,0.0231,0.00948,0.0002265,0.9673
/mnt/lake/VBags/141215/frame0315.jpg,0.0008817,0.001476,4.22e-05,0.9976
/mnt/lake/VBags/141215/frame0117.jpg,0.001344,0.001409,7.7e-05,0.997
/mnt/lake/VBags/141215/frame0273.jpg,0.002115,0.0003095,2.426e-05,0.9976
/mnt/lake/VBags/141215/frame0017.jpg,0.0001686,0.0005703,3.16e-06,0.999
/mnt/lake/VBags/141215/frame0147.jpg,0.00211,0.003069,1.717e-05,0.9946
/mnt/lake/VBags/141215/frame0452.jpg,0.001404,0.004395,3.25e-05,0.994
/mnt/lake/VBags/141215/frame0451.jpg,0.0009327,0.007687,6.247e-05,0.991
/mnt/lake/VBags/141215/frame0445.jpg,0.0015955,0.01663,0.0001508,0.9814
/mnt/lake/VBags/141215/frame0060.jpg,0.007317,0.003403,0.0003216,0.989
/mnt/lake/VBags/141215/frame0036.jpg,0.000567,0.005817,2.38e-05,0.9937
/mnt/lake/VBags/141215/frame0298.jpg,0.002314,0.00406,7.55e-05,0.9937
/mnt/lake/VBags/141215/frame0143.jpg,0.004513,0.005276,9.67e-05,0.99
/mnt/lake/VBags/141215/frame0418.jpg,0.01564,0.03111,0.00043,0.9526
/mnt/lake/VBags/141215/frame0447.jpg,0.00569,0.0515,0.000419,0.9424
/mnt/lake/VBags/141215/frame0396.jpg,0.002234,0.02292,0.0002178,0.9746
/mnt/lake/VBags/141215/frame0387.jpg,0.01162,0.00549,0.0003974,0.9824
/mnt/lake/VBags/141215/frame0437.jpg,0.000865,0.00475,2.49e-05,0.994
/mnt/lake/VBags/141215/frame0389.jpg,0.007717,0.057,0.0006957,0.9346
/mnt/lake/VBags/141215/frame0417.jpg,0.004364,0.02322,0.0001219,0.972
/mnt/lake/VBags/141215/frame0419.jpg,0.002024,0.02881,8.89e-05,0.969
/mnt/lake/VBags/141215/frame0392.jpg,0.00264,0.0124,0.000238,0.985
/mnt/lake/VBags/141215/frame0459.jpg,0.001283,0.03204,0.0001605,0.9663
/mnt/lake/VBags/141215/frame0020.jpg,0.0002694,0.0002453,2.26e-06,0.9995
/mnt/lake/VBags/141215/frame0029.jpg,0.001185,0.001955,6.69e-05,0.9966
/mnt/lake/VBags/141215/frame0021.jpg,0.0001851,0.000626,4.1e-06,0.999
/mnt/lake/VBags/141215/frame0334.jpg,0.0006046,0.003592,6.276e-05,0.9956
/mnt/lake/VBags/141215/frame0022.jpg,0.002012,0.003757,2.65e-05,0.994
/mnt/lake/VBags/141215/frame0090.jpg,0.0011635,0.004974,0.0001152,0.9937
/mnt/lake/VBags/141215/frame0140.jpg,0.00868,0.003,0.000134,0.9883
/mnt/lake/VBags/141215/frame0310.jpg,0.002033,0.00869,5.86e-05,0.9893
/mnt/lake/VBags/141215/frame0279.jpg,0.004974,0.001339,4.375e-05,0.9937
/mnt/lake/VBags/141215/frame0285.jpg,0.005215,0.0011635,1.52e-05,0.9937
/mnt/lake/VBags/141222/frame0089.jpg,0.0004935,0.003822,2.01e-05,0.9956
/mnt/lake/VBags/141222/frame0191.jpg,0.002077,0.002354,0.0001191,0.9956
/mnt/lake/VBags/141222/frame0193.jpg,0.0006757,0.002048,3.47e-05,0.997
/mnt/lake/VBags/141222/frame0317.jpg,0.0682,0.00429,0.0005546,0.927
/mnt/lake/VBags/141222/frame0192.jpg,0.00198,0.00439,6.36e-05,0.9937
/mnt/lake/VBags/141222/frame0165.jpg,0.005527,0.004513,0.0002975,0.9897
/mnt/lake/VBags/141222/frame0242.jpg,0.001807,0.00143,2.897e-05,0.9966
/mnt/lake/VBags/141222/frame0106.jpg,0.00218,0.001364,6.58e-05,0.9966
/mnt/lake/VBags/141222/frame0096.jpg,0.001394,0.01149,6.13e-05,0.987
/mnt/lake/VBags/141222/frame0090.jpg,0.000945,0.01016,5.5e-05,0.989
/mnt/lake/VBags/141222/frame0147.jpg,0.0007496,0.00769,3.195e-05,0.9917
/mnt/lake/VBags/141222/frame0264.jpg,0.001404,0.004677,3.624e-05,0.9937
/mnt/lake/VBags/141222/frame0144.jpg,0.000555,0.011154,4.93e-05,0.9883
/mnt/lake/VBags/141222/frame0447.jpg,0.001569,0.002886,1.4e-05,0.9956
/mnt/lake/VBags/141222/frame0080.jpg,0.0001441,0.000856,2.44e-06,0.999
/mnt/lake/VBags/141222/frame0442.jpg,0.00103,0.001725,2.01e-05,0.997
/mnt/lake/VBags/141222/frame0428.jpg,0.0028,0.0002773,8.07e-05,0.997
/mnt/lake/VBags/141222/frame0225.jpg,0.0018425,0.01361,5.23e-05,0.9844
/mnt/lake/VBags/141222/frame0279.jpg,0.002277,0.003998,5.704e-05,0.9937
/mnt/lake/VBags/141222/frame0075.jpg,0.0008144,0.002798,1.615e-05,0.9966
/mnt/lake/VBags/141222/frame0385.jpg,0.448,0.003447,0.00833,0.5405
/mnt/lake/VBags/141222/frame0150.jpg,0.004276,0.02788,0.0002863,0.968
/mnt/lake/VBags/141222/frame0104.jpg,0.006165,0.00437,0.000179,0.9893
/mnt/lake/VBags/141222/frame0149.jpg,0.00131,0.011314,8.917e-05,0.9873
/mnt/lake/VBags/141222/frame0117.jpg,0.002981,0.0452,0.000129,0.9517
/mnt/lake/VBags/141222/frame0103.jpg,0.01183,0.06198,0.000818,0.9253
/mnt/lake/VBags/141222/frame0102.jpg,0.007454,0.04565,0.0004916,0.9463
/mnt/lake/VBags/141222/frame0112.jpg,0.001534,0.02438,8.935e-05,0.974
/mnt/lake/VBags/141222/frame0380.jpg,0.1571,0.02953,0.002832,0.8105
/mnt/lake/VBags/141222/frame0115.jpg,0.001409,0.01663,5.996e-05,0.982
/mnt/lake/VBags/141222/frame0079.jpg,0.0004792,0.002115,1.34e-05,0.9976
/mnt/lake/VBags/141222/frame0445.jpg,0.001581,0.010475,2.94e-05,0.988
/mnt/lake/VBags/141222/frame0224.jpg,0.001399,0.0233,0.00010455,0.975
/mnt/lake/VBags/141222/frame0083.jpg,0.001466,0.0083,9.97e-05,0.99
/mnt/lake/VBags/141222/frame0441.jpg,0.00423,0.007545,3.66e-05,0.9883
/mnt/lake/VBags/141222/frame0179.jpg,0.002043,0.003698,0.0001286,0.994
/mnt/lake/VBags/141222/frame0438.jpg,0.001935,0.01131,8.637e-05,0.987
/mnt/lake/VBags/141222/frame0190.jpg,0.001887,0.00513,4.876e-05,0.993
/mnt/lake/VBags/141222/frame0208.jpg,0.004093,0.00952,0.0001091,0.9863
/mnt/lake/VBags/141222/frame0094.jpg,0.002878,0.003933,5.525e-05,0.993
/mnt/lake/VBags/150111/frame0168.jpg,0.003704,0.0009513,7.69e-05,0.995
/mnt/lake/VBags/150111/frame0312.jpg,0.00157,0.002249,3.47e-05,0.996
/mnt/lake/VBags/150111/frame0120.jpg,0.0207,0.01162,0.0003564,0.9673
/mnt/lake/VBags/150111/frame0291.jpg,0.00743,0.00404,0.0001259,0.9883
/mnt/lake/VBags/150111/frame0365.jpg,0.001186,0.001547,6.384e-05,0.997
/mnt/lake/VBags/150111/frame0292.jpg,0.001264,0.0005107,1.06e-05,0.998
/mnt/lake/VBags/150111/frame0157.jpg,0.006775,0.002914,0.0002885,0.99
/mnt/lake/VBags/150111/frame0151.jpg,0.002102,0.006084,0.0001224,0.9917
/mnt/lake/VBags/150111/frame0287.jpg,0.02869,0.0357,0.00046,0.935
/mnt/lake/VBags/150111/frame0079.jpg,0.003569,0.006878,0.000133,0.9893
/mnt/lake/VBags/150111/frame0333.jpg,0.0007663,0.001345,7.015e-05,0.998
/mnt/lake/VBags/150111/frame0012.jpg,0.001524,0.000803,2.62e-05,0.9976
/mnt/lake/VBags/150111/frame0326.jpg,0.0009346,0.00555,3.1e-05,0.9937
/mnt/lake/VBags/150111/frame0275.jpg,0.007565,0.000862,0.0010395,0.9907
/mnt/lake/VBags/150111/frame0327.jpg,0.001972,0.00733,4.643e-05,0.9907
/mnt/lake/VBags/150111/frame0152.jpg,0.001523,0.0008817,6.09e-05,0.9976
/mnt/lake/VBags/150111/frame0337.jpg,0.001,0.0003297,3.94e-05,0.9985
/mnt/lake/VBags/150111/frame0009.jpg,0.001621,0.001323,1.2e-05,0.997
/mnt/lake/VBags/150111/frame0061.jpg,0.003117,0.002352,4.73e-05,0.9946
/mnt/lake/VBags/150111/frame0380.jpg,0.001006,0.01,0.0001259,0.989
/mnt/lake/VBags/150111/frame0374.jpg,0.001888,0.01968,7.56e-05,0.9785
/mnt/lake/VBags/150111/frame0014.jpg,0.01912,0.0004094,0.000226,0.9805
/mnt/lake/VBags/150111/frame0370.jpg,0.00172,0.004192,0.00012076,0.994
/mnt/lake/VBags/150111/frame0106.jpg,0.00172,0.004063,4.24e-05,0.994
/mnt/lake/VBags/150111/frame0339.jpg,0.001151,0.0001292,1.615e-05,0.9985
/mnt/lake/VBags/150111/frame0377.jpg,0.0241,0.04163,0.001359,0.933
/mnt/lake/VBags/150111/frame0289.jpg,0.007156,0.010254,0.0001157,0.9824
/mnt/lake/VBags/150111/frame0378.jpg,0.007065,0.02281,0.0003202,0.9697
/mnt/lake/VBags/150111/frame0030.jpg,0.00351,0.00803,6.23e-05,0.9883
/mnt/lake/VBags/150111/frame0107.jpg,0.002314,0.003815,7.915e-05,0.9937
/mnt/lake/VBags/150111/frame0277.jpg,0.03296,0.003698,0.0001944,0.9634
/mnt/lake/VBags/150111/frame0293.jpg,0.002245,0.003166,6.27e-05,0.9946
/mnt/lake/VBags/150111/frame0011.jpg,0.001047,0.0008416,1.16e-05,0.998
/mnt/lake/VBags/150111/frame0276.jpg,0.002466,0.002317,4.18e-05,0.995
/mnt/lake/VBags/150111/frame0270.jpg,0.007565,0.001421,0.0002933,0.9907
/mnt/lake/VBags/150111/frame0031.jpg,0.001569,0.002508,2.986e-05,0.996
/mnt/lake/VBags/150111/frame0384.jpg,0.001692,0.00529,2.867e-05,0.993
/mnt/lake/VBags/150111/frame0385.jpg,0.00284,0.01686,8.58e-05,0.98
/mnt/lake/VBags/150111/frame0335.jpg,0.002857,0.01079,0.0002577,0.9863
/mnt/lake/VBags/150111/frame0048.jpg,0.003633,0.00412,0.0001432,0.992
/mnt/lake/VBags/150216/frame0286.jpg,0.003317,0.002464,3.54e-05,0.994
/mnt/lake/VBags/150216/frame0272.jpg,0.000588,0.001048,4.125e-05,0.9985
/mnt/lake/VBags/150216/frame0026.jpg,0.002079,0.002178,7.34e-05,0.9956
/mnt/lake/VBags/150216/frame0285.jpg,0.06125,0.00829,0.001793,0.9287
/mnt/lake/VBags/150216/frame0310.jpg,0.0007315,0.001205,1.72e-05,0.998
/mnt/lake/VBags/150216/frame0237.jpg,0.01114,0.00133,0.0001773,0.9873
/mnt/lake/VBags/150216/frame0311.jpg,0.006565,0.003515,0.0001341,0.9897
/mnt/lake/VBags/150216/frame0027.jpg,0.0103,0.002645,0.0001092,0.987
/mnt/lake/VBags/150216/frame0021.jpg,0.0001851,0.0002378,3.9e-06,0.9995
/mnt/lake/VBags/150216/frame0030.jpg,0.01741,0.001723,0.0003393,0.9805
/mnt/lake/VBags/150216/frame0135.jpg,0.001674,0.0004945,4.977e-05,0.9976
/mnt/lake/VBags/150216/frame0081.jpg,0.002174,0.003817,0.00010824,0.994
/mnt/lake/VBags/150216/frame0323.jpg,0.001826,0.006577,5.347e-05,0.9917
/mnt/lake/VBags/150216/frame0051.jpg,0.001096,0.002977,2.01e-05,0.996
/mnt/lake/VBags/150216/frame0312.jpg,0.001464,0.0097,5.41e-05,0.989
/mnt/lake/VBags/150216/frame0271.jpg,0.0004506,0.001325,2.54e-05,0.998
/mnt/lake/VBags/150216/frame0296.jpg,0.002054,0.0134,6.3e-05,0.9844
/mnt/lake/VBags/150216/frame0297.jpg,0.001995,0.01203,6.217e-05,0.986
/mnt/lake/VBags/150216/frame0292.jpg,0.001851,0.00856,7.52e-05,0.9897
/mnt/lake/VBags/150216/frame0251.jpg,0.007484,0.01196,7.69e-05,0.9805
/mnt/lake/VBags/150216/frame0214.jpg,0.3352,0.00233,0.0211,0.641
/mnt/lake/VBags/150216/frame0280.jpg,0.008224,0.02612,0.0005016,0.9653
/mnt/lake/VBags/150216/frame0273.jpg,0.003717,0.01238,0.000142,0.984
/mnt/lake/VBags/150216/frame0031.jpg,0.000842,0.000882,1.067e-05,0.998
/mnt/lake/VBags/150216/frame0284.jpg,0.002916,0.005894,0.0001522,0.991
/mnt/lake/VBags/150216/frame0279.jpg,0.001732,0.013,8.893e-05,0.9854
/mnt/lake/VBags/150216/frame0253.jpg,0.1354,0.00776,0.00092,0.856
/mnt/lake/VBags/150216/frame0321.jpg,0.001579,0.011314,9.49e-05,0.987
/mnt/lake/VBags/150216/frame0218.jpg,0.604,0.0023,0.003592,0.3901
/mnt/lake/VBags/150216/frame0304.jpg,0.003345,0.00896,0.00012,0.988
/mnt/lake/VBags/150216/frame0203.jpg,0.02922,0.003078,0.0003002,0.9673
/mnt/lake/VBags/150216/frame0022.jpg,0.0004582,0.0004044,4.53e-06,0.999
/mnt/lake/VBags/150216/frame0158.jpg,0.002111,0.00243,1.454e-05,0.9956
/mnt/lake/VBags/150216/frame0258.jpg,0.000996,0.00475,1.74e-05,0.994
/mnt/lake/VBags/150216/frame0234.jpg,0.07434,0.00582,0.0002384,0.9194
/mnt/lake/VBags/150216/frame0210.jpg,0.04883,0.0005956,0.0002108,0.95
/mnt/lake/VBags/150216/frame0257.jpg,0.002785,0.005802,9.68e-05,0.991
/mnt/lake/VBags/150216/frame0241.jpg,0.00432,0.002922,2.956e-05,0.9927
/mnt/lake/VBags/150216/frame0065.jpg,0.002283,0.001892,3.99e-05,0.9956
/mnt/lake/VBags/150216/frame0040.jpg,0.004593,0.003748,2.71e-05,0.9917
/mnt/lake/VBags/150226/frame0330.jpg,0.007812,0.0153,0.0002323,0.9766
/mnt/lake/VBags/150226/frame0325.jpg,0.000764,0.004536,1.16e-05,0.9946
/mnt/lake/VBags/150226/frame0139.jpg,0.4946,0.0254,0.000779,0.4792
/mnt/lake/VBags/150226/frame0291.jpg,0.0132,0.001369,0.000301,0.9854
/mnt/lake/VBags/150226/frame0173.jpg,0.3596,0.01682,0.002241,0.621
/mnt/lake/VBags/150226/frame0152.jpg,0.1554,0.01637,0.001488,0.8267
/mnt/lake/VBags/150226/frame0025.jpg,0.001751,0.001984,2.575e-05,0.996
/mnt/lake/VBags/150226/frame0277.jpg,0.0072,0.004433,0.0003698,0.988
/mnt/lake/VBags/150226/frame0255.jpg,0.00296,0.0071,9.08e-05,0.9897
/mnt/lake/VBags/150226/frame0113.jpg,0.00828,0.004227,0.0004318,0.9873
/mnt/lake/VBags/150226/frame0022.jpg,0.0002304,0.0003514,7.6e-06,0.9995
/mnt/lake/VBags/150226/frame0014.jpg,0.0005608,0.001573,1.8e-05,0.998
/mnt/lake/VBags/150226/frame0021.jpg,0.0002453,0.0002304,1.45e-05,0.9995
/mnt/lake/VBags/150226/frame0253.jpg,0.001239,0.004677,4.96e-05,0.994
/mnt/lake/VBags/150226/frame0337.jpg,0.002747,0.004253,9.25e-05,0.9927
/mnt/lake/VBags/150226/frame0010.jpg,0.000458,0.0008035,1.38e-05,0.9985
/mnt/lake/VBags/150226/frame0284.jpg,0.002167,0.007217,6.753e-05,0.9907
/mnt/lake/VBags/150226/frame0308.jpg,0.00141,0.01588,5.054e-05,0.9824
/mnt/lake/VBags/150226/frame0011.jpg,0.000465,0.001187,1.47e-05,0.9985
/mnt/lake/VBags/150226/frame0024.jpg,0.000458,0.0008554,7.87e-06,0.9985
/mnt/lake/VBags/150226/frame0213.jpg,0.4836,0.004025,0.0132,0.499
