Image,Prediction_for_spring,Prediction_for_summer,Prediction_for_autumn,Prediction_for_winter
/mnt/lake/VBags/140821/frame0262.jpg,0.1685,0.04532,0.0074,0.779
/mnt/lake/VBags/140821/frame0244.jpg,0.3984,0.156,0.0531,0.3923
/mnt/lake/VBags/140821/frame0336.jpg,0.5137,0.3643,0.0533,0.0685
/mnt/lake/VBags/140821/frame0245.jpg,0.09863,0.06995,0.1576,0.674
/mnt/lake/VBags/140821/frame0242.jpg,0.1713,0.1536,0.2378,0.4375
/mnt/lake/VBags/140821/frame0261.jpg,0.4417,0.11884,0.06775,0.3718
/mnt/lake/VBags/140821/frame0376.jpg,0.06714,0.3357,0.5625,0.03485
/mnt/lake/VBags/140821/frame0184.jpg,0.3584,0.4973,0.09344,0.0508
/mnt/lake/VBags/140821/frame0378.jpg,0.03445,0.6504,0.2627,0.05255
/mnt/lake/VBags/140821/frame0371.jpg,0.1166,0.784,0.06537,0.0339
/mnt/lake/VBags/140821/frame0377.jpg,0.1053,0.1906,0.6865,0.01773
/mnt/lake/VBags/140821/frame0235.jpg,0.461,0.211,0.2627,0.06537
/mnt/lake/VBags/140821/frame0375.jpg,0.0602,0.6177,0.301,0.02113
/mnt/lake/VBags/140821/frame0372.jpg,0.08936,0.822,0.0664,0.0226
/mnt/lake/VBags/140821/frame0231.jpg,0.5,0.1675,0.12067,0.2118
/mnt/lake/VBags/140821/frame0065.jpg,0.1836,0.672,0.06055,0.0841
/mnt/lake/VBags/140821/frame0307.jpg,0.3088,0.04245,0.08057,0.568
/mnt/lake/VBags/140821/frame0306.jpg,0.1823,0.08887,0.062,0.667
/mnt/lake/VBags/140821/frame0365.jpg,0.3381,0.01533,0.02449,0.622
/mnt/lake/VBags/140821/frame0301.jpg,0.2329,0.03253,0.12085,0.614
/mnt/lake/VBags/140821/frame0238.jpg,0.702,0.01678,0.106,0.1748
/mnt/lake/VBags/140821/frame0179.jpg,0.847,0.0826,0.02293,0.04706
/mnt/lake/VBags/140821/frame0384.jpg,0.3381,0.02063,0.02908,0.6123
/mnt/lake/VBags/140821/frame0366.jpg,0.2183,0.3433,0.1987,0.2397
/mnt/lake/VBags/140821/frame0331.jpg,0.114,0.02974,0.1793,0.677
/mnt/lake/VBags/140821/frame0330.jpg,0.728,0.00681,0.1346,0.1305
/mnt/lake/VBags/140821/frame0109.jpg,0.3767,0.1499,0.343,0.1302
/mnt/lake/VBags/140821/frame0155.jpg,0.2822,0.4302,0.2568,0.03069
/mnt/lake/VBags/140821/frame0110.jpg,0.503,0.1376,0.2913,0.0681
/mnt/lake/VBags/140821/frame0232.jpg,0.3267,0.1776,0.4194,0.07635
/mnt/lake/VBags/140821/frame0183.jpg,0.1765,0.527,0.291,0.0055
/mnt/lake/VBags/140821/frame0185.jpg,0.6035,0.3083,0.0458,0.0424
/mnt/lake/VBags/140821/frame0373.jpg,0.1292,0.779,0.01747,0.0747
/mnt/lake/VBags/140821/frame0050.jpg,0.194,0.291,0.3916,0.1233
/mnt/lake/VBags/140821/frame0151.jpg,0.4668,0.3157,0.1564,0.06122
/mnt/lake/VBags/140821/frame0107.jpg,0.03317,0.09906,0.8296,0.0382
/mnt/lake/VBags/140828/frame0578.jpg,0.0587,0.401,0.1865,0.3538
/mnt/lake/VBags/140828/frame0014.jpg,0.4128,0.2927,0.0801,0.2142
/mnt/lake/VBags/140828/frame0504.jpg,0.382,0.327,0.211,0.0801
/mnt/lake/VBags/140828/frame0412.jpg,0.2056,0.525,0.1067,0.1626
/mnt/lake/VBags/140828/frame0577.jpg,0.02106,0.5103,0.4229,0.046
/mnt/lake/VBags/140828/frame0550.jpg,0.10583,0.4895,0.2788,0.1257
/mnt/lake/VBags/140828/frame0508.jpg,0.526,0.168,0.2191,0.08716
/mnt/lake/VBags/140828/frame0571.jpg,0.10767,0.3643,0.3877,0.1404
/mnt/lake/VBags/140828/frame0117.jpg,0.01979,0.014366,0.01238,0.9536
/mnt/lake/VBags/140828/frame0551.jpg,0.1317,0.258,0.546,0.0642
/mnt/lake/VBags/140828/frame0029.jpg,0.10864,0.3792,0.4868,0.0254
/mnt/lake/VBags/140828/frame0516.jpg,0.1511,0.6265,0.1511,0.0714
/mnt/lake/VBags/140828/frame0028.jpg,0.0607,0.4414,0.428,0.0699
/mnt/lake/VBags/140828/frame0026.jpg,0.2155,0.509,0.06995,0.2056
/mnt/lake/VBags/140828/frame0521.jpg,0.0642,0.1858,0.7236,0.02635
/mnt/lake/VBags/140828/frame0587.jpg,0.1854,0.0947,0.6475,0.07263
/mnt/lake/VBags/140828/frame0112.jpg,0.05768,0.2883,0.3372,0.3167
/mnt/lake/VBags/140828/frame0021.jpg,0.04996,0.858,0.04996,0.04205
/mnt/lake/VBags/140828/frame0024.jpg,0.2167,0.161,0.06018,0.562
/mnt/lake/VBags/140828/frame0517.jpg,0.04572,0.4836,0.3767,0.0938
/mnt/lake/VBags/140828/frame0439.jpg,0.4824,0.05496,0.05005,0.4126
/mnt/lake/VBags/140828/frame0317.jpg,0.364,0.01456,0.002453,0.619
/mnt/lake/VBags/140828/frame0545.jpg,0.08203,0.004555,0.003521,0.9097
/mnt/lake/VBags/140828/frame0535.jpg,0.06793,0.03754,0.1289,0.7656
/mnt/lake/VBags/140828/frame0302.jpg,0.3223,0.02773,0.0841,0.566
/mnt/lake/VBags/140828/frame0287.jpg,0.2217,0.02954,0.1648,0.584
/mnt/lake/VBags/140828/frame0543.jpg,0.0934,0.1041,0.1744,0.628
/mnt/lake/VBags/140828/frame0505.jpg,0.396,0.03802,0.11,0.4558
/mnt/lake/VBags/140828/frame0495.jpg,0.4795,0.01903,0.2527,0.2488
/mnt/lake/VBags/140828/frame0316.jpg,0.859,0.01755,0.005352,0.1181
/mnt/lake/VBags/140828/frame0180.jpg,0.04843,0.8857,0.02184,0.0441
/mnt/lake/VBags/140828/frame0283.jpg,0.3135,0.1704,0.4219,0.0941
/mnt/lake/VBags/140828/frame0030.jpg,0.0763,0.419,0.4749,0.02988
/mnt/lake/VBags/140828/frame0101.jpg,0.08795,0.3218,0.11475,0.4756
/mnt/lake/VBags/140828/frame0528.jpg,0.1168,0.2673,0.3127,0.303
/mnt/lake/VBags/140828/frame0171.jpg,0.10803,0.2217,0.54,0.1302
/mnt/lake/VBags/140828/frame0518.jpg,0.077,0.606,0.2732,0.04388
/mnt/lake/VBags/140828/frame0178.jpg,0.01513,0.1759,0.6743,0.1349
/mnt/lake/VBags/140828/frame0105.jpg,0.1715,0.4663,0.2786,0.0836
/mnt/lake/VBags/140828/frame0176.jpg,0.4578,0.1122,0.4167,0.0134
/mnt/lake/VBags/140904/frame0106.jpg,0.01984,0.005955,0.941,0.03323
/mnt/lake/VBags/140904/frame0021.jpg,0.2954,0.05057,0.527,0.1271
/mnt/lake/VBags/140904/frame0275.jpg,0.0178,0.0001948,0.7935,0.1885
/mnt/lake/VBags/140904/frame0280.jpg,0.01567,0.007523,0.7915,0.1852
/mnt/lake/VBags/140904/frame0075.jpg,0.08655,0.04285,0.7593,0.11115
/mnt/lake/VBags/140904/frame0094.jpg,0.0583,0.00827,0.699,0.2343
/mnt/lake/VBags/140904/frame0279.jpg,0.0135,0.001884,0.976,0.008316
/mnt/lake/VBags/140904/frame0144.jpg,0.1438,0.01469,0.5513,0.2905
/mnt/lake/VBags/140904/frame0260.jpg,0.00953,0.0259,0.885,0.0798
/mnt/lake/VBags/140904/frame0129.jpg,0.3394,0.04736,0.5015,0.1119
/mnt/lake/VBags/140904/frame0255.jpg,0.00982,0.02509,0.956,0.009224
/mnt/lake/VBags/140904/frame0261.jpg,0.082,0.014244,0.815,0.0886
/mnt/lake/VBags/140904/frame0266.jpg,0.0164,0.00684,0.9536,0.02313
/mnt/lake/VBags/140904/frame0048.jpg,0.02061,0.02527,0.905,0.04947
/mnt/lake/VBags/140904/frame0123.jpg,0.2336,0.10046,0.606,0.06
/mnt/lake/VBags/140904/frame0284.jpg,0.103,0.1726,0.6216,0.103
/mnt/lake/VBags/140904/frame0286.jpg,0.07404,0.2974,0.5137,0.1147
/mnt/lake/VBags/140904/frame0118.jpg,0.03934,0.0288,0.828,0.10364
/mnt/lake/VBags/140904/frame0271.jpg,0.01767,0.05704,0.8647,0.0607
/mnt/lake/VBags/140904/frame0265.jpg,0.01284,0.01225,0.9146,0.06033
/mnt/lake/VBags/140904/frame0223.jpg,0.02997,0.01906,0.904,0.04715
/mnt/lake/VBags/140904/frame0098.jpg,0.04352,0.008705,0.426,0.522
/mnt/lake/VBags/140904/frame0268.jpg,0.007366,0.01177,0.965,0.01584
/mnt/lake/VBags/140904/frame0182.jpg,0.04434,0.05106,0.8906,0.01374
/mnt/lake/VBags/140904/frame0270.jpg,0.0227,0.04178,0.893,0.04242
/mnt/lake/VBags/140904/frame0262.jpg,0.01086,0.045,0.836,0.108
/mnt/lake/VBags/140904/frame0269.jpg,0.03784,0.02368,0.784,0.1544
/mnt/lake/VBags/140904/frame0122.jpg,0.04343,0.013245,0.7817,0.1614
/mnt/lake/VBags/140904/frame0022.jpg,0.1227,0.0166,0.7876,0.07324
/mnt/lake/VBags/140904/frame0267.jpg,0.04254,0.0326,0.8677,0.05722
/mnt/lake/VBags/140904/frame0230.jpg,0.1234,0.1234,0.688,0.065
/mnt/lake/VBags/140904/frame0181.jpg,0.0697,0.10626,0.7974,0.02646
/mnt/lake/VBags/140904/frame0254.jpg,0.01842,0.0965,0.8604,0.0248
/mnt/lake/VBags/140904/frame0238.jpg,0.2068,0.03537,0.3203,0.4377
/mnt/lake/VBags/140904/frame0239.jpg,0.2012,0.07404,0.6104,0.1146
/mnt/lake/VBags/140904/frame0222.jpg,0.1536,0.2915,0.5117,0.04333
/mnt/lake/VBags/140904/frame0293.jpg,0.06415,0.1885,0.7,0.04694
/mnt/lake/VBags/140904/frame0168.jpg,0.02919,0.0658,0.866,0.03867
/mnt/lake/VBags/140904/frame0033.jpg,0.05936,0.2172,0.658,0.0652
/mnt/lake/VBags/140904/frame0034.jpg,0.2493,0.05652,0.598,0.0961
/mnt/lake/VBags/140911/frame0022.jpg,0.1428,0.0006824,0.175,0.6816
/mnt/lake/VBags/140911/frame0023.jpg,0.1718,0.01624,0.69,0.1218
/mnt/lake/VBags/140911/frame0031.jpg,0.0498,0.008514,0.8823,0.05914
/mnt/lake/VBags/140911/frame0025.jpg,0.2465,0.02441,0.6294,0.0996
/mnt/lake/VBags/140911/frame0339.jpg,0.00803,0.004795,0.973,0.0141
/mnt/lake/VBags/140911/frame0096.jpg,0.01101,0.0176,0.875,0.0966
/mnt/lake/VBags/140911/frame0035.jpg,0.005802,0.007217,0.9453,0.04153
/mnt/lake/VBags/140911/frame0341.jpg,0.001619,0.002754,0.9805,0.01512
/mnt/lake/VBags/140911/frame0071.jpg,0.00911,0.008965,0.9585,0.02362
/mnt/lake/VBags/140911/frame0112.jpg,0.05566,0.00596,0.3306,0.608
/mnt/lake/VBags/140911/frame0095.jpg,0.259,0.02505,0.0543,0.6616
/mnt/lake/VBags/140911/frame0274.jpg,0.1339,0.00767,0.833,0.02554
/mnt/lake/VBags/140911/frame0266.jpg,0.3171,0.00609,0.5654,0.1113
/mnt/lake/VBags/140911/frame0068.jpg,0.1818,0.05545,0.697,0.06586
/mnt/lake/VBags/140911/frame0259.jpg,0.12213,0.004925,0.10126,0.772
/mnt/lake/VBags/140911/frame0267.jpg,0.5737,0.015045,0.271,0.1405
/mnt/lake/VBags/140911/frame0161.jpg,0.10406,0.006348,0.689,0.2006
/mnt/lake/VBags/140911/frame0154.jpg,0.1021,0.00372,0.4575,0.4365
/mnt/lake/VBags/140911/frame0127.jpg,0.5264,0.02878,0.0887,0.3562
/mnt/lake/VBags/140911/frame0047.jpg,0.02785,0.001571,0.9517,0.01913
/mnt/lake/VBags/140911/frame0273.jpg,0.3162,0.003798,0.591,0.0892
/mnt/lake/VBags/140911/frame0326.jpg,0.03918,0.1001,0.775,0.08563
/mnt/lake/VBags/140911/frame0304.jpg,0.10236,0.03026,0.805,0.0621
/mnt/lake/VBags/140911/frame0299.jpg,0.0667,0.1576,0.6953,0.0805
/mnt/lake/VBags/140911/frame0316.jpg,0.1097,0.08954,0.7266,0.0742
/mnt/lake/VBags/140911/frame0344.jpg,0.1503,0.03516,0.763,0.05115
/mnt/lake/VBags/140911/frame0189.jpg,0.147,0.0328,0.735,0.0851
/mnt/lake/VBags/140911/frame0343.jpg,0.04254,0.2607,0.6763,0.02074
/mnt/lake/VBags/140911/frame0201.jpg,0.281,0.02342,0.533,0.1626
/mnt/lake/VBags/140911/frame0033.jpg,0.509,0.01197,0.3442,0.1349
/mnt/lake/VBags/140911/frame0305.jpg,0.2117,0.00573,0.6523,0.1305
/mnt/lake/VBags/140911/frame0301.jpg,0.4106,0.0332,0.4727,0.08344
/mnt/lake/VBags/140911/frame0338.jpg,0.12445,0.0579,0.762,0.05524
/mnt/lake/VBags/140911/frame0037.jpg,0.04254,0.182,0.7085,0.06696
/mnt/lake/VBags/140911/frame0298.jpg,0.1567,0.1405,0.63,0.0729
/mnt/lake/VBags/140911/frame0310.jpg,0.416,0.0872,0.309,0.1875
/mnt/lake/VBags/140911/frame0190.jpg,0.01533,0.03047,0.8906,0.06354
/mnt/lake/VBags/140911/frame0039.jpg,0.05444,0.11346,0.763,0.0688
/mnt/lake/VBags/140911/frame0253.jpg,0.2627,0.2246,0.461,0.05173
/mnt/lake/VBags/140911/frame0315.jpg,0.07135,0.1022,0.755,0.07135
/mnt/lake/VBags/140919/frame0056.jpg,0.1292,0.03757,0.687,0.1462
/mnt/lake/VBags/140919/frame0246.jpg,0.02664,0.00071,0.969,0.00355
/mnt/lake/VBags/140919/frame0067.jpg,0.3638,0.00791,0.5547,0.0739
/mnt/lake/VBags/140919/frame0177.jpg,0.516,0.02199,0.2595,0.2021
/mnt/lake/VBags/140919/frame0309.jpg,0.0155,0.04926,0.915,0.02022
/mnt/lake/VBags/140919/frame0330.jpg,0.0334,0.00711,0.7485,0.211
/mnt/lake/VBags/140919/frame0066.jpg,0.4167,0.01043,0.291,0.282
/mnt/lake/VBags/140919/frame0176.jpg,0.317,0.04156,0.2283,0.4133
/mnt/lake/VBags/140919/frame0291.jpg,0.2052,0.02197,0.673,0.10004
/mnt/lake/VBags/140919/frame0333.jpg,0.02084,0.004948,0.581,0.393
/mnt/lake/VBags/140919/frame0104.jpg,0.05322,0.00398,0.886,0.05664
/mnt/lake/VBags/140919/frame0197.jpg,0.3762,0.004738,0.583,0.0361
/mnt/lake/VBags/140919/frame0342.jpg,0.0871,0.01467,0.7524,0.1459
/mnt/lake/VBags/140919/frame0310.jpg,0.03433,0.006554,0.8584,0.1009
/mnt/lake/VBags/140919/frame0336.jpg,0.02289,0.02635,0.7944,0.1564
/mnt/lake/VBags/140919/frame0311.jpg,0.01793,0.0721,0.8643,0.0458
/mnt/lake/VBags/140919/frame0105.jpg,0.09973,0.0741,0.8096,0.0168
/mnt/lake/VBags/140919/frame0321.jpg,0.07135,0.02011,0.5107,0.3977
/mnt/lake/VBags/140919/frame0335.jpg,0.014786,0.02895,0.9146,0.04147
/mnt/lake/VBags/140919/frame0282.jpg,0.2228,0.002655,0.51,0.2646
/mnt/lake/VBags/140919/frame0314.jpg,0.05,0.0851,0.5635,0.3015
/mnt/lake/VBags/140919/frame0325.jpg,0.06683,0.01886,0.7773,0.1372
/mnt/lake/VBags/140919/frame0096.jpg,0.12445,0.0511,0.7163,0.10815
/mnt/lake/VBags/140919/frame0317.jpg,0.1025,0.02182,0.3633,0.512
/mnt/lake/VBags/140919/frame0273.jpg,0.0242,0.007263,0.3445,0.624
/mnt/lake/VBags/140919/frame0169.jpg,0.674,0.0466,0.1266,0.1527
/mnt/lake/VBags/140919/frame0322.jpg,0.014244,0.000503,0.11743,0.8677
/mnt/lake/VBags/140919/frame0098.jpg,0.1937,0.125,0.4365,0.2449
/mnt/lake/VBags/140919/frame0316.jpg,0.04202,0.1688,0.678,0.1107
/mnt/lake/VBags/140919/frame0318.jpg,0.08466,0.05817,0.7085,0.1486
/mnt/lake/VBags/140919/frame0231.jpg,0.1975,0.399,0.3928,0.010635
/mnt/lake/VBags/140919/frame0170.jpg,0.1602,0.0818,0.559,0.1992
/mnt/lake/VBags/140919/frame0287.jpg,0.306,0.02716,0.1855,0.4814
/mnt/lake/VBags/140919/frame0303.jpg,0.0642,0.1092,0.807,0.01958
/mnt/lake/VBags/140919/frame0346.jpg,0.1157,0.182,0.4648,0.2374
/mnt/lake/VBags/140919/frame0315.jpg,0.0531,0.1444,0.7563,0.04614
/mnt/lake/VBags/140919/frame0076.jpg,0.3467,0.03125,0.445,0.177
/mnt/lake/VBags/140919/frame0288.jpg,0.268,0.07556,0.55,0.10657
/mnt/lake/VBags/140919/frame0329.jpg,0.034,0.07904,0.6616,0.2252
/mnt/lake/VBags/140919/frame0297.jpg,0.0745,0.2295,0.624,0.0722
/mnt/lake/VBags/140926/frame0032.jpg,0.01646,0.00131,0.972,0.009834
/mnt/lake/VBags/140926/frame0155.jpg,0.03488,0.000639,0.658,0.3062
/mnt/lake/VBags/140926/frame0342.jpg,0.004528,0.005726,0.978,0.01175
/mnt/lake/VBags/140926/frame0345.jpg,0.01437,0.001588,0.9175,0.06647
/mnt/lake/VBags/140926/frame0280.jpg,0.0795,0.00435,0.779,0.1375
/mnt/lake/VBags/140926/frame0031.jpg,0.0556,0.00542,0.9116,0.02753
/mnt/lake/VBags/140926/frame0281.jpg,0.2008,0.00527,0.4187,0.3752
/mnt/lake/VBags/140926/frame0154.jpg,0.5317,0.001258,0.2715,0.1956
/mnt/lake/VBags/140926/frame0344.jpg,0.003258,0.000877,0.9614,0.0345
/mnt/lake/VBags/140926/frame0139.jpg,0.0812,0.001054,0.6904,0.2277
/mnt/lake/VBags/140926/frame0348.jpg,0.07184,0.02122,0.531,0.3762
/mnt/lake/VBags/140926/frame0349.jpg,0.04272,0.01224,0.7812,0.1638
/mnt/lake/VBags/140926/frame0331.jpg,0.01906,0.01935,0.904,0.05777
/mnt/lake/VBags/140926/frame0347.jpg,0.03464,0.01235,0.8657,0.0871
/mnt/lake/VBags/140926/frame0068.jpg,0.3289,0.0554,0.2603,0.3555
/mnt/lake/VBags/140926/frame0325.jpg,0.05478,0.02711,0.6567,0.2612
/mnt/lake/VBags/140926/frame0346.jpg,0.0236,0.02116,0.8193,0.1359
/mnt/lake/VBags/140926/frame0336.jpg,0.0178,0.01186,0.9136,0.0566
/mnt/lake/VBags/140926/frame0335.jpg,0.09625,0.04477,0.5625,0.2964
/mnt/lake/VBags/140926/frame0322.jpg,0.04956,0.002317,0.39,0.558
/mnt/lake/VBags/140926/frame0316.jpg,0.1605,0.02242,0.7085,0.10864
/mnt/lake/VBags/140926/frame0299.jpg,0.1096,0.04788,0.773,0.0697
/mnt/lake/VBags/140926/frame0320.jpg,0.03802,0.02914,0.839,0.0941
/mnt/lake/VBags/140926/frame0113.jpg,0.1652,0.003172,0.801,0.03104
/mnt/lake/VBags/140926/frame0323.jpg,0.1836,0.01604,0.5923,0.208
/mnt/lake/VBags/140926/frame0300.jpg,0.1348,0.01971,0.7285,0.11707
/mnt/lake/VBags/140926/frame0334.jpg,0.06155,0.03348,0.7617,0.1432
/mnt/lake/VBags/140926/frame0150.jpg,0.082,0.00466,0.4033,0.51
/mnt/lake/VBags/140926/frame0324.jpg,0.01706,0.014824,0.917,0.05093
/mnt/lake/VBags/140926/frame0291.jpg,0.02185,0.0184,0.929,0.03035
/mnt/lake/VBags/140926/frame0292.jpg,0.01097,0.02115,0.957,0.01097
/mnt/lake/VBags/140926/frame0306.jpg,0.0602,0.1357,0.7686,0.0354
/mnt/lake/VBags/140926/frame0236.jpg,0.0508,0.01675,0.873,0.05942
/mnt/lake/VBags/140926/frame0305.jpg,0.1378,0.3254,0.4663,0.0704
/mnt/lake/VBags/140926/frame0304.jpg,0.07635,0.4194,0.4607,0.04352
/mnt/lake/VBags/140926/frame0277.jpg,0.3267,0.0718,0.4397,0.1617
/mnt/lake/VBags/140926/frame0290.jpg,0.07965,0.076,0.7437,0.10065
/mnt/lake/VBags/140926/frame0211.jpg,0.1051,0.2483,0.624,0.02238
/mnt/lake/VBags/140926/frame0039.jpg,0.02902,0.02156,0.848,0.1013
/mnt/lake/VBags/140926/frame0040.jpg,0.1398,0.1941,0.598,0.0681
/mnt/lake/VBags/141003/frame0128.jpg,0.0496,0.00026,0.8257,0.12463
/mnt/lake/VBags/141003/frame0368.jpg,0.1214,0.001413,0.6772,0.2002
/mnt/lake/VBags/141003/frame0096.jpg,0.05438,0.000879,0.92,0.0249
/mnt/lake/VBags/141003/frame0122.jpg,0.02713,0.0005374,0.9565,0.01595
/mnt/lake/VBags/141003/frame0139.jpg,0.04883,0.001364,0.865,0.08435
/mnt/lake/VBags/141003/frame0019.jpg,0.2477,0.0062,0.47,0.2764
/mnt/lake/VBags/141003/frame0015.jpg,0.3315,0.006264,0.5054,0.1566
/mnt/lake/VBags/141003/frame0228.jpg,0.00418,0.003307,0.917,0.0753
/mnt/lake/VBags/141003/frame0068.jpg,0.1129,0.02188,0.7715,0.0936
/mnt/lake/VBags/141003/frame0121.jpg,0.1775,0.006775,0.713,0.1027
/mnt/lake/VBags/141003/frame0059.jpg,0.05444,0.00556,0.8516,0.0884
/mnt/lake/VBags/141003/frame0116.jpg,0.03387,0.002415,0.9297,0.03387
/mnt/lake/VBags/141003/frame0050.jpg,0.1285,0.00491,0.396,0.4705
/mnt/lake/VBags/141003/frame0315.jpg,0.01988,0.01573,0.8726,0.092
/mnt/lake/VBags/141003/frame0117.jpg,0.1569,0.003204,0.7964,0.04355
/mnt/lake/VBags/141003/frame0095.jpg,0.11914,0.004078,0.7646,0.11194
/mnt/lake/VBags/141003/frame0274.jpg,0.012474,0.02725,0.946,0.01459
/mnt/lake/VBags/141003/frame0140.jpg,0.05246,0.0022,0.9014,0.04416
/mnt/lake/VBags/141003/frame0316.jpg,0.0313,0.00911,0.6387,0.321
/mnt/lake/VBags/141003/frame0020.jpg,0.10236,0.005177,0.87,0.02213
/mnt/lake/VBags/141003/frame0112.jpg,0.02216,0.006863,0.942,0.0289
/mnt/lake/VBags/141003/frame0042.jpg,0.05072,0.006863,0.5044,0.4382
/mnt/lake/VBags/141003/frame0281.jpg,0.1476,0.09094,0.641,0.1204
/mnt/lake/VBags/141003/frame0265.jpg,0.014656,0.0346,0.921,0.0296
/mnt/lake/VBags/141003/frame0290.jpg,0.05103,0.07904,0.557,0.3125
/mnt/lake/VBags/141003/frame0123.jpg,0.2401,0.015594,0.728,0.01608
/mnt/lake/VBags/141003/frame0120.jpg,0.1069,0.002634,0.697,0.1935
/mnt/lake/VBags/141003/frame0320.jpg,0.02095,0.0082,0.6724,0.2983
/mnt/lake/VBags/141003/frame0280.jpg,0.05838,0.05316,0.7114,0.1771
/mnt/lake/VBags/141003/frame0028.jpg,0.1282,0.01309,0.81,0.04865
/mnt/lake/VBags/141003/frame0193.jpg,0.1032,0.09106,0.7627,0.04303
/mnt/lake/VBags/141003/frame0118.jpg,0.1159,0.006958,0.817,0.06012
/mnt/lake/VBags/141003/frame0262.jpg,0.0753,0.0158,0.4402,0.4688
/mnt/lake/VBags/141003/frame0208.jpg,0.2389,0.02023,0.4827,0.2583
/mnt/lake/VBags/141003/frame0246.jpg,0.0625,0.01819,0.7266,0.1925
/mnt/lake/VBags/141003/frame0279.jpg,0.11975,0.1143,0.5806,0.1855
/mnt/lake/VBags/141003/frame0266.jpg,0.1123,0.4043,0.411,0.0725
/mnt/lake/VBags/141003/frame0099.jpg,0.08014,0.0168,0.8613,0.04156
/mnt/lake/VBags/141003/frame0286.jpg,0.2372,0.03995,0.4036,0.3193
/mnt/lake/VBags/141003/frame0213.jpg,0.256,0.05893,0.595,0.08984
/mnt/lake/VBags/141010/frame0117.jpg,0.0826,0.0008225,0.7246,0.192
/mnt/lake/VBags/141010/frame0472.jpg,0.1168,0.001426,0.683,0.1987
/mnt/lake/VBags/141010/frame0345.jpg,0.00953,7.164e-05,0.972,0.01837
/mnt/lake/VBags/141010/frame0344.jpg,0.01311,0.001774,0.9634,0.02196
/mnt/lake/VBags/141010/frame0040.jpg,0.1259,0.0009604,0.649,0.2242
/mnt/lake/VBags/141010/frame0125.jpg,0.1425,0.002867,0.6904,0.1641
/mnt/lake/VBags/141010/frame0471.jpg,0.05737,0.001965,0.71,0.2306
/mnt/lake/VBags/141010/frame0073.jpg,0.1648,0.001298,0.739,0.0954
/mnt/lake/VBags/141010/frame0355.jpg,0.06335,0.004177,0.902,0.0304
/mnt/lake/VBags/141010/frame0522.jpg,0.005177,0.01096,0.9565,0.02756
/mnt/lake/VBags/141010/frame0365.jpg,0.01371,0.007336,0.9463,0.03287
/mnt/lake/VBags/141010/frame0284.jpg,0.04437,0.0007286,0.642,0.313
/mnt/lake/VBags/141010/frame0552.jpg,0.004486,0.01471,0.9243,0.0564
/mnt/lake/VBags/141010/frame0116.jpg,0.1761,0.0006976,0.7773,0.04596
/mnt/lake/VBags/141010/frame0394.jpg,0.2222,0.00772,0.74,0.03008
/mnt/lake/VBags/141010/frame0420.jpg,0.1089,0.04468,0.83,0.01643
/mnt/lake/VBags/141010/frame0566.jpg,0.05927,0.003141,0.1444,0.793
/mnt/lake/VBags/141010/frame0113.jpg,0.114,0.006233,0.7793,0.1006
/mnt/lake/VBags/141010/frame0037.jpg,0.2267,0.0029,0.3052,0.4653
/mnt/lake/VBags/141010/frame0346.jpg,0.06714,0.01046,0.8306,0.09174
/mnt/lake/VBags/141010/frame0342.jpg,0.04175,0.0064,0.813,0.139
/mnt/lake/VBags/141010/frame0358.jpg,0.03714,0.02985,0.845,0.0877
/mnt/lake/VBags/141010/frame0349.jpg,0.02744,0.0266,0.8945,0.05127
/mnt/lake/VBags/141010/frame0551.jpg,0.006283,0.0686,0.863,0.0625
/mnt/lake/VBags/141010/frame0281.jpg,0.01973,0.00491,0.95,0.02493
/mnt/lake/VBags/141010/frame0022.jpg,0.005417,0.00951,0.955,0.03021
/mnt/lake/VBags/141010/frame0097.jpg,0.0687,0.0269,0.824,0.0803
/mnt/lake/VBags/141010/frame0313.jpg,0.01281,0.0243,0.9263,0.0365
/mnt/lake/VBags/141010/frame0521.jpg,0.01732,0.07886,0.8086,0.0951
/mnt/lake/VBags/141010/frame0098.jpg,0.0136,0.0702,0.896,0.02011
/mnt/lake/VBags/141010/frame0046.jpg,0.0701,0.1819,0.4792,0.2688
/mnt/lake/VBags/141010/frame0458.jpg,0.504,0.03122,0.3687,0.0962
/mnt/lake/VBags/141010/frame0466.jpg,0.0809,0.04327,0.6562,0.2197
/mnt/lake/VBags/141010/frame0147.jpg,0.0399,0.05203,0.814,0.09424
/mnt/lake/VBags/141010/frame0070.jpg,0.06024,0.08234,0.8315,0.02591
/mnt/lake/VBags/141010/frame0136.jpg,0.02362,0.0524,0.8726,0.05157
/mnt/lake/VBags/141010/frame0049.jpg,0.03378,0.02432,0.8184,0.12354
/mnt/lake/VBags/141010/frame0100.jpg,0.02415,0.0699,0.8784,0.02737
/mnt/lake/VBags/141010/frame0133.jpg,0.07074,0.0329,0.749,0.1475
/mnt/lake/VBags/141010/frame0443.jpg,0.2642,0.01143,0.1288,0.5957
/mnt/lake/VBags/141024/frame0109.jpg,0.07306,0.000799,0.863,0.0635
/mnt/lake/VBags/141024/frame0115.jpg,0.0132,0.0007215,0.588,0.398
/mnt/lake/VBags/141024/frame0108.jpg,0.272,0.0003607,0.5493,0.1783
/mnt/lake/VBags/141024/frame0084.jpg,0.02217,0.0002582,0.8716,0.1058
/mnt/lake/VBags/141024/frame0113.jpg,0.00402,0.002401,0.7905,0.203
