Image,Prediction,Confidence
/mnt/lake/VBags/141114/frame0037.jpg,Spring,0.3564
/mnt/lake/VBags/141114/frame0310.jpg,Spring,0.394
/mnt/lake/VBags/141114/frame0067.jpg,Spring,0.589
/mnt/lake/VBags/141114/frame0304.jpg,Spring,0.5186
/mnt/lake/VBags/141114/frame0352.jpg,Spring,0.566
/mnt/lake/VBags/141114/frame0038.jpg,Spring,0.568
/mnt/lake/VBags/141114/frame0219.jpg,Summer,0.5557
/mnt/lake/VBags/141114/frame0226.jpg,Spring,0.5034
/mnt/lake/VBags/141114/frame0045.jpg,Summer,0.548
/mnt/lake/VBags/141114/frame0256.jpg,Spring,0.4468
/mnt/lake/VBags/141114/frame0237.jpg,Winter,0.4038
/mnt/lake/VBags/141114/frame0189.jpg,Spring,0.608
/mnt/lake/VBags/141114/frame0230.jpg,Summer,0.5386
/mnt/lake/VBags/141114/frame0101.jpg,Spring,0.5493
/mnt/lake/VBags/141121/frame0298.jpg,Autumn,0.894
/mnt/lake/VBags/141121/frame0299.jpg,Autumn,0.815
/mnt/lake/VBags/141121/frame0302.jpg,Autumn,0.7476
/mnt/lake/VBags/141121/frame0304.jpg,Autumn,0.7207
/mnt/lake/VBags/141121/frame0056.jpg,Autumn,0.6807
/mnt/lake/VBags/141121/frame0261.jpg,Autumn,0.6772
/mnt/lake/VBags/141121/frame0306.jpg,Autumn,0.5938
/mnt/lake/VBags/141121/frame0256.jpg,Autumn,0.5728
/mnt/lake/VBags/141121/frame0303.jpg,Autumn,0.5547
/mnt/lake/VBags/141121/frame0263.jpg,Autumn,0.522
/mnt/lake/VBags/141121/frame0258.jpg,Autumn,0.393
/mnt/lake/VBags/141121/frame0259.jpg,Spring,0.4656
/mnt/lake/VBags/141121/frame0184.jpg,Spring,0.5635
/mnt/lake/VBags/141121/frame0255.jpg,Autumn,0.3787
/mnt/lake/VBags/141121/frame0305.jpg,Autumn,0.511
/mnt/lake/VBags/141121/frame0297.jpg,Spring,0.5195
/mnt/lake/VBags/141121/frame0274.jpg,Spring,0.777
/mnt/lake/VBags/141121/frame0183.jpg,Spring,0.5645
/mnt/lake/VBags/141121/frame0264.jpg,Spring,0.397
/mnt/lake/VBags/141121/frame0197.jpg,Autumn,0.4004
/mnt/lake/VBags/141121/frame0296.jpg,Spring,0.465
/mnt/lake/VBags/141121/frame0046.jpg,Spring,0.6387
/mnt/lake/VBags/141121/frame0257.jpg,Autumn,0.3699
/mnt/lake/VBags/141121/frame0275.jpg,Autumn,0.3645
/mnt/lake/VBags/141121/frame0196.jpg,Spring,0.5596
/mnt/lake/VBags/141121/frame0143.jpg,Spring,0.445
/mnt/lake/VBags/141121/frame0115.jpg,Spring,0.7744
/mnt/lake/VBags/141121/frame0078.jpg,Spring,0.843
/mnt/lake/VBags/141121/frame0272.jpg,Spring,0.3623
/mnt/lake/VBags/141121/frame0300.jpg,Spring,0.6274
/mnt/lake/VBags/141121/frame0301.jpg,Spring,0.4949
/mnt/lake/VBags/141121/frame0113.jpg,Winter,0.4558
/mnt/lake/VBags/141121/frame0266.jpg,Spring,0.4387
/mnt/lake/VBags/141121/frame0249.jpg,Spring,0.452
/mnt/lake/VBags/141121/frame0242.jpg,Spring,0.535
/mnt/lake/VBags/141121/frame0104.jpg,Spring,0.573
/mnt/lake/VBags/141121/frame0262.jpg,Spring,0.589
/mnt/lake/VBags/141121/frame0052.jpg,Spring,0.549
/mnt/lake/VBags/141121/frame0229.jpg,Spring,0.5874
/mnt/lake/VBags/141121/frame0140.jpg,Spring,0.7524
/mnt/lake/VBags/141128/frame0287.jpg,Autumn,0.765
/mnt/lake/VBags/141128/frame0286.jpg,Autumn,0.6416
/mnt/lake/VBags/141128/frame0206.jpg,Autumn,0.537
/mnt/lake/VBags/141128/frame0342.jpg,Spring,0.3552
/mnt/lake/VBags/141128/frame0338.jpg,Spring,0.31
/mnt/lake/VBags/141128/frame0208.jpg,Spring,0.4473
/mnt/lake/VBags/141128/frame0046.jpg,Spring,0.375
/mnt/lake/VBags/141128/frame0344.jpg,Spring,0.4878
/mnt/lake/VBags/141128/frame0343.jpg,Spring,0.5063
/mnt/lake/VBags/141128/frame0340.jpg,Spring,0.5225
/mnt/lake/VBags/141128/frame0339.jpg,Spring,0.49
/mnt/lake/VBags/141128/frame0349.jpg,Summer,0.4211
/mnt/lake/VBags/141128/frame0309.jpg,Spring,0.4817
/mnt/lake/VBags/141128/frame0042.jpg,Spring,0.6694
/mnt/lake/VBags/141128/frame0345.jpg,Spring,0.6685
/mnt/lake/VBags/141128/frame0289.jpg,Spring,0.535
/mnt/lake/VBags/141128/frame0346.jpg,Spring,0.579
/mnt/lake/VBags/141128/frame0118.jpg,Spring,0.863
/mnt/lake/VBags/141128/frame0296.jpg,Spring,0.641
/mnt/lake/VBags/141128/frame0335.jpg,Spring,0.714
/mnt/lake/VBags/141128/frame0222.jpg,Spring,0.7188
/mnt/lake/VBags/141128/frame0033.jpg,Spring,0.621
/mnt/lake/VBags/141128/frame0107.jpg,Spring,0.523
/mnt/lake/VBags/141128/frame0304.jpg,Spring,0.669
/mnt/lake/VBags/141128/frame0079.jpg,Spring,0.6797
/mnt/lake/VBags/141128/frame0055.jpg,Spring,0.5474
/mnt/lake/VBags/141128/frame0039.jpg,Spring,0.5503
/mnt/lake/VBags/141128/frame0036.jpg,Spring,0.6157
/mnt/lake/VBags/141128/frame0294.jpg,Spring,0.736
/mnt/lake/VBags/141128/frame0209.jpg,Spring,0.713
/mnt/lake/VBags/141128/frame0336.jpg,Spring,0.7007
/mnt/lake/VBags/141128/frame0076.jpg,Spring,0.4905
/mnt/lake/VBags/141128/frame0240.jpg,Summer,0.4
/mnt/lake/VBags/141128/frame0072.jpg,Spring,0.6963
/mnt/lake/VBags/141128/frame0302.jpg,Spring,0.4778
/mnt/lake/VBags/141128/frame0038.jpg,Spring,0.3938
/mnt/lake/VBags/141128/frame0221.jpg,Spring,0.4875
/mnt/lake/VBags/141128/frame0211.jpg,Spring,0.5825
/mnt/lake/VBags/141128/frame0050.jpg,Spring,0.4456
/mnt/lake/VBags/141128/frame0301.jpg,Spring,0.5503
/mnt/lake/VBags/141215/frame0103.jpg,Winter,0.9204
/mnt/lake/VBags/141215/frame0384.jpg,Winter,0.8657
/mnt/lake/VBags/141215/frame0313.jpg,Winter,0.861
/mnt/lake/VBags/141215/frame0327.jpg,Winter,0.7974
/mnt/lake/VBags/141215/frame0033.jpg,Winter,0.8
/mnt/lake/VBags/141215/frame0338.jpg,Winter,0.806
/mnt/lake/VBags/141215/frame0194.jpg,Winter,0.7803
/mnt/lake/VBags/141215/frame0179.jpg,Winter,0.774
/mnt/lake/VBags/141215/frame0315.jpg,Winter,0.7686
/mnt/lake/VBags/141215/frame0117.jpg,Winter,0.786
/mnt/lake/VBags/141215/frame0273.jpg,Winter,0.568
/mnt/lake/VBags/141215/frame0017.jpg,Winter,0.5396
/mnt/lake/VBags/141215/frame0147.jpg,Spring,0.647
/mnt/lake/VBags/141215/frame0452.jpg,Spring,0.5796
/mnt/lake/VBags/141215/frame0451.jpg,Spring,0.6597
/mnt/lake/VBags/141215/frame0445.jpg,Spring,0.53
/mnt/lake/VBags/141215/frame0060.jpg,Spring,0.514
/mnt/lake/VBags/141215/frame0036.jpg,Spring,0.584
/mnt/lake/VBags/141215/frame0298.jpg,Winter,0.4812
/mnt/lake/VBags/141215/frame0143.jpg,Spring,0.81
/mnt/lake/VBags/141215/frame0418.jpg,Spring,0.4807
/mnt/lake/VBags/141215/frame0447.jpg,Winter,0.458
/mnt/lake/VBags/141215/frame0396.jpg,Winter,0.514
/mnt/lake/VBags/141215/frame0387.jpg,Winter,0.729
/mnt/lake/VBags/141215/frame0437.jpg,Winter,0.5913
/mnt/lake/VBags/141215/frame0389.jpg,Spring,0.4534
/mnt/lake/VBags/141215/frame0417.jpg,Spring,0.5566
/mnt/lake/VBags/141215/frame0419.jpg,Spring,0.557
/mnt/lake/VBags/141215/frame0392.jpg,Winter,0.552
/mnt/lake/VBags/141215/frame0459.jpg,Spring,0.4739
/mnt/lake/VBags/141215/frame0020.jpg,Winter,0.626
/mnt/lake/VBags/141215/frame0029.jpg,Spring,0.7026
/mnt/lake/VBags/141215/frame0021.jpg,Winter,0.827
/mnt/lake/VBags/141215/frame0334.jpg,Winter,0.7456
/mnt/lake/VBags/141215/frame0022.jpg,Winter,0.4905
/mnt/lake/VBags/141215/frame0090.jpg,Spring,0.5522
/mnt/lake/VBags/141215/frame0140.jpg,Spring,0.5576
/mnt/lake/VBags/141215/frame0310.jpg,Spring,0.5483
/mnt/lake/VBags/141215/frame0279.jpg,Spring,0.4268
/mnt/lake/VBags/141215/frame0285.jpg,Spring,0.7173
/mnt/lake/VBags/141222/frame0089.jpg,Winter,0.846
/mnt/lake/VBags/141222/frame0191.jpg,Winter,0.7866
/mnt/lake/VBags/141222/frame0193.jpg,Winter,0.821
/mnt/lake/VBags/141222/frame0317.jpg,Winter,0.7217
/mnt/lake/VBags/141222/frame0192.jpg,Winter,0.75
/mnt/lake/VBags/141222/frame0165.jpg,Winter,0.698
/mnt/lake/VBags/141222/frame0242.jpg,Winter,0.742
/mnt/lake/VBags/141222/frame0106.jpg,Winter,0.702
/mnt/lake/VBags/141222/frame0096.jpg,Winter,0.715
/mnt/lake/VBags/141222/frame0090.jpg,Winter,0.783
/mnt/lake/VBags/141222/frame0147.jpg,Spring,0.5674
/mnt/lake/VBags/141222/frame0264.jpg,Spring,0.6094
/mnt/lake/VBags/141222/frame0144.jpg,Winter,0.5786
/mnt/lake/VBags/141222/frame0447.jpg,Spring,0.4888
/mnt/lake/VBags/141222/frame0080.jpg,Spring,0.4612
/mnt/lake/VBags/141222/frame0442.jpg,Spring,0.5474
/mnt/lake/VBags/141222/frame0428.jpg,Spring,0.5767
/mnt/lake/VBags/141222/frame0225.jpg,Spring,0.5576
/mnt/lake/VBags/141222/frame0279.jpg,Winter,0.4553
/mnt/lake/VBags/141222/frame0075.jpg,Winter,0.5103
/mnt/lake/VBags/141222/frame0385.jpg,Summer,0.564
/mnt/lake/VBags/141222/frame0150.jpg,Winter,0.5225
/mnt/lake/VBags/141222/frame0104.jpg,Winter,0.4993
/mnt/lake/VBags/141222/frame0149.jpg,Winter,0.594
/mnt/lake/VBags/141222/frame0117.jpg,Winter,0.574
/mnt/lake/VBags/141222/frame0103.jpg,Spring,0.4956
/mnt/lake/VBags/141222/frame0102.jpg,Winter,0.5635
/mnt/lake/VBags/141222/frame0112.jpg,Winter,0.527
/mnt/lake/VBags/141222/frame0380.jpg,Winter,0.6416
/mnt/lake/VBags/141222/frame0115.jpg,Winter,0.692
/mnt/lake/VBags/141222/frame0079.jpg,Winter,0.4978
/mnt/lake/VBags/141222/frame0445.jpg,Spring,0.557
/mnt/lake/VBags/141222/frame0224.jpg,Spring,0.574
/mnt/lake/VBags/141222/frame0083.jpg,Winter,0.4832
/mnt/lake/VBags/141222/frame0441.jpg,Winter,0.4524
/mnt/lake/VBags/141222/frame0179.jpg,Spring,0.568
/mnt/lake/VBags/141222/frame0438.jpg,Spring,0.441
/mnt/lake/VBags/141222/frame0190.jpg,Spring,0.4631
/mnt/lake/VBags/141222/frame0208.jpg,Winter,0.607
/mnt/lake/VBags/141222/frame0094.jpg,Spring,0.4614
/mnt/lake/VBags/150111/frame0168.jpg,Winter,0.7104
/mnt/lake/VBags/150111/frame0312.jpg,Winter,0.693
/mnt/lake/VBags/150111/frame0120.jpg,Winter,0.6367
/mnt/lake/VBags/150111/frame0291.jpg,Winter,0.6787
/mnt/lake/VBags/150111/frame0365.jpg,Winter,0.589
/mnt/lake/VBags/150111/frame0292.jpg,Winter,0.634
/mnt/lake/VBags/150111/frame0157.jpg,Winter,0.553
/mnt/lake/VBags/150111/frame0151.jpg,Winter,0.5747
/mnt/lake/VBags/150111/frame0287.jpg,Winter,0.574
/mnt/lake/VBags/150111/frame0079.jpg,Winter,0.559
/mnt/lake/VBags/150111/frame0333.jpg,Spring,0.755
/mnt/lake/VBags/150111/frame0012.jpg,Spring,0.6646
/mnt/lake/VBags/150111/frame0326.jpg,Spring,0.7656
/mnt/lake/VBags/150111/frame0275.jpg,Spring,0.452
/mnt/lake/VBags/150111/frame0327.jpg,Spring,0.858
/mnt/lake/VBags/150111/frame0152.jpg,Spring,0.3967
/mnt/lake/VBags/150111/frame0337.jpg,Spring,0.5938
/mnt/lake/VBags/150111/frame0009.jpg,Winter,0.3506
/mnt/lake/VBags/150111/frame0061.jpg,Spring,0.698
/mnt/lake/VBags/150111/frame0380.jpg,Spring,0.656
/mnt/lake/VBags/150111/frame0374.jpg,Spring,0.5337
/mnt/lake/VBags/150111/frame0014.jpg,Summer,0.439
/mnt/lake/VBags/150111/frame0370.jpg,Spring,0.5176
/mnt/lake/VBags/150111/frame0106.jpg,Spring,0.6343
/mnt/lake/VBags/150111/frame0339.jpg,Spring,0.4338
/mnt/lake/VBags/150111/frame0377.jpg,Spring,0.609
/mnt/lake/VBags/150111/frame0289.jpg,Winter,0.458
/mnt/lake/VBags/150111/frame0378.jpg,Spring,0.575
/mnt/lake/VBags/150111/frame0030.jpg,Winter,0.5664
/mnt/lake/VBags/150111/frame0107.jpg,Spring,0.656
/mnt/lake/VBags/150111/frame0277.jpg,Spring,0.686
/mnt/lake/VBags/150111/frame0293.jpg,Winter,0.6123
/mnt/lake/VBags/150111/frame0011.jpg,Spring,0.5107
/mnt/lake/VBags/150111/frame0276.jpg,Winter,0.513
/mnt/lake/VBags/150111/frame0270.jpg,Winter,0.5586
/mnt/lake/VBags/150111/frame0031.jpg,Spring,0.5635
/mnt/lake/VBags/150111/frame0384.jpg,Spring,0.6426
/mnt/lake/VBags/150111/frame0385.jpg,Spring,0.736
/mnt/lake/VBags/150111/frame0335.jpg,Spring,0.5044
/mnt/lake/VBags/150111/frame0048.jpg,Spring,0.76
/mnt/lake/VBags/150216/frame0286.jpg,Winter,0.838
/mnt/lake/VBags/150216/frame0272.jpg,Winter,0.8286
/mnt/lake/VBags/150216/frame0026.jpg,Winter,0.839
/mnt/lake/VBags/150216/frame0285.jpg,Winter,0.741
/mnt/lake/VBags/150216/frame0310.jpg,Winter,0.7666
/mnt/lake/VBags/150216/frame0237.jpg,Winter,0.7427
/mnt/lake/VBags/150216/frame0311.jpg,Winter,0.7373
/mnt/lake/VBags/150216/frame0027.jpg,Winter,0.7305
/mnt/lake/VBags/150216/frame0021.jpg,Winter,0.804
/mnt/lake/VBags/150216/frame0030.jpg,Winter,0.7134
/mnt/lake/VBags/150216/frame0135.jpg,Winter,0.5312
/mnt/lake/VBags/150216/frame0081.jpg,Spring,0.521
/mnt/lake/VBags/150216/frame0323.jpg,Spring,0.5557
/mnt/lake/VBags/150216/frame0051.jpg,Spring,0.67
/mnt/lake/VBags/150216/frame0312.jpg,Spring,0.686
/mnt/lake/VBags/150216/frame0271.jpg,Winter,0.714
/mnt/lake/VBags/150216/frame0296.jpg,Spring,0.6064
/mnt/lake/VBags/150216/frame0297.jpg,Spring,0.5728
/mnt/lake/VBags/150216/frame0292.jpg,Spring,0.639
/mnt/lake/VBags/150216/frame0251.jpg,Spring,0.4915
/mnt/lake/VBags/150216/frame0214.jpg,Summer,0.4175
/mnt/lake/VBags/150216/frame0280.jpg,Spring,0.703
/mnt/lake/VBags/150216/frame0273.jpg,Winter,0.679
/mnt/lake/VBags/150216/frame0031.jpg,Winter,0.6504
/mnt/lake/VBags/150216/frame0284.jpg,Winter,0.532
/mnt/lake/VBags/150216/frame0279.jpg,Winter,0.598
/mnt/lake/VBags/150216/frame0253.jpg,Spring,0.5522
/mnt/lake/VBags/150216/frame0321.jpg,Spring,0.565
/mnt/lake/VBags/150216/frame0218.jpg,Spring,0.4045
/mnt/lake/VBags/150216/frame0304.jpg,Spring,0.6
/mnt/lake/VBags/150216/frame0203.jpg,Spring,0.6714
/mnt/lake/VBags/150216/frame0022.jpg,Winter,0.71
/mnt/lake/VBags/150216/frame0158.jpg,Spring,0.5864
/mnt/lake/VBags/150216/frame0258.jpg,Winter,0.524
/mnt/lake/VBags/150216/frame0234.jpg,Spring,0.4526
/mnt/lake/VBags/150216/frame0210.jpg,Spring,0.5557
/mnt/lake/VBags/150216/frame0257.jpg,Spring,0.5103
/mnt/lake/VBags/150216/frame0241.jpg,Spring,0.5474
/mnt/lake/VBags/150216/frame0065.jpg,Spring,0.587
/mnt/lake/VBags/150216/frame0040.jpg,Spring,0.6514
/mnt/lake/VBags/150226/frame0330.jpg,Winter,0.7744
/mnt/lake/VBags/150226/frame0325.jpg,Winter,0.691
/mnt/lake/VBags/150226/frame0139.jpg,Winter,0.6235
/mnt/lake/VBags/150226/frame0291.jpg,Winter,0.628
/mnt/lake/VBags/150226/frame0173.jpg,Winter,0.613
/mnt/lake/VBags/150226/frame0152.jpg,Winter,0.619
/mnt/lake/VBags/150226/frame0025.jpg,Winter,0.6377
/mnt/lake/VBags/150226/frame0277.jpg,Winter,0.5796
/mnt/lake/VBags/150226/frame0255.jpg,Winter,0.6133
/mnt/lake/VBags/150226/frame0113.jpg,Winter,0.567
/mnt/lake/VBags/150226/frame0022.jpg,Winter,0.523
/mnt/lake/VBags/150226/frame0014.jpg,Winter,0.6226
/mnt/lake/VBags/150226/frame0021.jpg,Winter,0.68
/mnt/lake/VBags/150226/frame0253.jpg,Winter,0.4683
/mnt/lake/VBags/150226/frame0337.jpg,Spring,0.675
/mnt/lake/VBags/150226/frame0010.jpg,Winter,0.4216
/mnt/lake/VBags/150226/frame0284.jpg,Spring,0.6177
/mnt/lake/VBags/150226/frame0308.jpg,Spring,0.4626
/mnt/lake/VBags/150226/frame0011.jpg,Winter,0.497
/mnt/lake/VBags/150226/frame0024.jpg,Winter,0.524
/mnt/lake/VBags/150226/frame0213.jpg,Summer,0.5103
/mnt/lake/VBags/150226/frame0212.jpg,Summer,0.3833
/mnt/lake/VBags/150226/frame0329.jpg,Winter,0.537
/mnt/lake/VBags/150226/frame0290.jpg,Spring,0.4417
/mnt/lake/VBags/150226/frame0304.jpg,Spring,0.5806
/mnt/lake/VBags/150226/frame0339.jpg,Winter,0.555
/mnt/lake/VBags/150226/frame0287.jpg,Spring,0.622
/mnt/lake/VBags/150226/frame0286.jpg,Spring,0.463
/mnt/lake/VBags/150226/frame0332.jpg,Winter,0.551
/mnt/lake/VBags/150226/frame0288.jpg,Spring,0.512
/mnt/lake/VBags/150226/frame0037.jpg,Spring,0.481
/mnt/lake/VBags/150226/frame0020.jpg,Winter,0.6006
/mnt/lake/VBags/150226/frame0052.jpg,Spring,0.5317
/mnt/lake/VBags/150226/frame0091.jpg,Spring,0.6523
/mnt/lake/VBags/150226/frame0051.jpg,Spring,0.617
/mnt/lake/VBags/150226/frame0068.jpg,Spring,0.499
/mnt/lake/VBags/150226/frame0054.jpg,Spring,0.662
/mnt/lake/VBags/150226/frame0117.jpg,Spring,0.627
/mnt/lake/VBags/150226/frame0023.jpg,Spring,0.4937
/mnt/lake/VBags/150226/frame0191.jpg,Spring,0.6733
/mnt/lake/VBags/150305/frame0073.jpg,Spring,0.9185
/mnt/lake/VBags/150305/frame0222.jpg,Spring,0.91
/mnt/lake/VBags/150305/frame0260.jpg,Spring,0.9136
/mnt/lake/VBags/150305/frame0161.jpg,Spring,0.913
/mnt/lake/VBags/150305/frame0396.jpg,Spring,0.901
/mnt/lake/VBags/150305/frame0254.jpg,Spring,0.9062
/mnt/lake/VBags/150305/frame0165.jpg,Spring,0.8984
/mnt/lake/VBags/150305/frame0223.jpg,Spring,0.897
/mnt/lake/VBags/150305/frame0166.jpg,Spring,0.894
/mnt/lake/VBags/150305/frame0218.jpg,Spring,0.893
/mnt/lake/VBags/150305/frame0243.jpg,Summer,0.5
/mnt/lake/VBags/150305/frame0280.jpg,Winter,0.4878
/mnt/lake/VBags/150305/frame0192.jpg,Spring,0.575
/mnt/lake/VBags/150305/frame0224.jpg,Spring,0.6606
/mnt/lake/VBags/150305/frame0234.jpg,Spring,0.4614
/mnt/lake/VBags/150305/frame0219.jpg,Spring,0.6885
/mnt/lake/VBags/150305/frame0247.jpg,Spring,0.734
/mnt/lake/VBags/150305/frame0183.jpg,Spring,0.869
/mnt/lake/VBags/150305/frame0187.jpg,Spring,0.568
/mnt/lake/VBags/150305/frame0189.jpg,Spring,0.6187
/mnt/lake/VBags/150305/frame0248.jpg,Spring,0.764
/mnt/lake/VBags/150305/frame0013.jpg,Spring,0.5293
/mnt/lake/VBags/150305/frame0227.jpg,Spring,0.6
/mnt/lake/VBags/150305/frame0259.jpg,Spring,0.868
/mnt/lake/VBags/150305/frame0303.jpg,Spring,0.5845
/mnt/lake/VBags/150305/frame0103.jpg,Spring,0.5137
/mnt/lake/VBags/150305/frame0170.jpg,Spring,0.7354
/mnt/lake/VBags/150305/frame0014.jpg,Spring,0.76
/mnt/lake/VBags/150305/frame0246.jpg,Spring,0.5913
/mnt/lake/VBags/150305/frame0225.jpg,Spring,0.665
/mnt/lake/VBags/150305/frame0220.jpg,Spring,0.8423
/mnt/lake/VBags/150305/frame0215.jpg,Spring,0.79
/mnt/lake/VBags/150305/frame0097.jpg,Spring,0.886
/mnt/lake/VBags/150305/frame0177.jpg,Spring,0.642
/mnt/lake/VBags/150305/frame0152.jpg,Spring,0.7783
/mnt/lake/VBags/150305/frame0214.jpg,Spring,0.8604
/mnt/lake/VBags/150305/frame0139.jpg,Spring,0.8315
/mnt/lake/VBags/150305/frame0221.jpg,Spring,0.8203
/mnt/lake/VBags/150305/frame0230.jpg,Spring,0.773
/mnt/lake/VBags/150305/frame0216.jpg,Spring,0.756
/mnt/lake/VBags/150312/frame0273.jpg,Spring,0.949
/mnt/lake/VBags/150312/frame0272.jpg,Spring,0.9263
/mnt/lake/VBags/150312/frame0101.jpg,Spring,0.9165
/mnt/lake/VBags/150312/frame0219.jpg,Spring,0.9097
/mnt/lake/VBags/150312/frame0057.jpg,Spring,0.905
/mnt/lake/VBags/150312/frame0238.jpg,Spring,0.9004
/mnt/lake/VBags/150312/frame0227.jpg,Spring,0.8945
/mnt/lake/VBags/150312/frame0236.jpg,Spring,0.904
/mnt/lake/VBags/150312/frame0093.jpg,Spring,0.8833
/mnt/lake/VBags/150312/frame0237.jpg,Spring,0.883
/mnt/lake/VBags/150312/frame0182.jpg,Spring,0.614
/mnt/lake/VBags/150312/frame0184.jpg,Spring,0.4539
/mnt/lake/VBags/150312/frame0185.jpg,Spring,0.699
/mnt/lake/VBags/150312/frame0183.jpg,Spring,0.4814
/mnt/lake/VBags/150312/frame0020.jpg,Summer,0.516
/mnt/lake/VBags/150312/frame0021.jpg,Spring,0.3796
/mnt/lake/VBags/150312/frame0008.jpg,Spring,0.56
/mnt/lake/VBags/150312/frame0181.jpg,Spring,0.645
/mnt/lake/VBags/150312/frame0260.jpg,Spring,0.589
/mnt/lake/VBags/150312/frame0019.jpg,Summer,0.672
/mnt/lake/VBags/150312/frame0257.jpg,Summer,0.5947
/mnt/lake/VBags/150312/frame0188.jpg,Spring,0.688
/mnt/lake/VBags/150312/frame0239.jpg,Spring,0.732
/mnt/lake/VBags/150312/frame0189.jpg,Spring,0.735
/mnt/lake/VBags/150312/frame0187.jpg,Spring,0.703
/mnt/lake/VBags/150312/frame0155.jpg,Spring,0.7275
/mnt/lake/VBags/150312/frame0248.jpg,Spring,0.7764
/mnt/lake/VBags/150312/frame0148.jpg,Spring,0.756
/mnt/lake/VBags/150312/frame0191.jpg,Spring,0.636
/mnt/lake/VBags/150312/frame0277.jpg,Spring,0.747
/mnt/lake/VBags/150312/frame0009.jpg,Spring,0.8
/mnt/lake/VBags/150312/frame0231.jpg,Spring,0.75
/mnt/lake/VBags/150312/frame0232.jpg,Spring,0.7783
/mnt/lake/VBags/150312/frame0023.jpg,Spring,0.8193
/mnt/lake/VBags/150312/frame0154.jpg,Spring,0.84
/mnt/lake/VBags/150312/frame0141.jpg,Spring,0.8906
/mnt/lake/VBags/150312/frame0234.jpg,Spring,0.853
/mnt/lake/VBags/150312/frame0024.jpg,Spring,0.7725
/mnt/lake/VBags/150312/frame0013.jpg,Spring,0.706
/mnt/lake/VBags/150312/frame0078.jpg,Spring,0.828
/mnt/lake/VBags/150320/frame0200.jpg,Spring,0.9087
/mnt/lake/VBags/150320/frame0199.jpg,Spring,0.9067
/mnt/lake/VBags/150320/frame0120.jpg,Spring,0.9043
/mnt/lake/VBags/150320/frame0077.jpg,Spring,0.9043
/mnt/lake/VBags/150320/frame0024.jpg,Spring,0.908
/mnt/lake/VBags/150320/frame0185.jpg,Spring,0.897
/mnt/lake/VBags/150320/frame0171.jpg,Spring,0.893
/mnt/lake/VBags/150320/frame0056.jpg,Spring,0.8984
/mnt/lake/VBags/150320/frame0209.jpg,Spring,0.8867
/mnt/lake/VBags/150320/frame0084.jpg,Spring,0.883
/mnt/lake/VBags/150320/frame0192.jpg,Spring,0.5547
/mnt/lake/VBags/150320/frame0191.jpg,Spring,0.6587
/mnt/lake/VBags/150320/frame0177.jpg,Spring,0.7964
/mnt/lake/VBags/150320/frame0196.jpg,Summer,0.4663
/mnt/lake/VBags/150320/frame0166.jpg,Summer,0.537
/mnt/lake/VBags/150320/frame0136.jpg,Spring,0.681
/mnt/lake/VBags/150320/frame0213.jpg,Spring,0.6567
/mnt/lake/VBags/150320/frame0141.jpg,Spring,0.613
/mnt/lake/VBags/150320/frame0135.jpg,Spring,0.6255
/mnt/lake/VBags/150320/frame0132.jpg,Spring,0.612
/mnt/lake/VBags/150320/frame0078.jpg,Summer,0.5205
/mnt/lake/VBags/150320/frame0178.jpg,Summer,0.5015
/mnt/lake/VBags/150320/frame0193.jpg,Summer,0.692
/mnt/lake/VBags/150320/frame0188.jpg,Spring,0.8423
/mnt/lake/VBags/150320/frame0190.jpg,Spring,0.661
/mnt/lake/VBags/150320/frame0182.jpg,Spring,0.629
/mnt/lake/VBags/150320/frame0284.jpg,Spring,0.8315
/mnt/lake/VBags/150320/frame0037.jpg,Spring,0.5757
/mnt/lake/VBags/150320/frame0255.jpg,Spring,0.725
/mnt/lake/VBags/150320/frame0113.jpg,Spring,0.869
/mnt/lake/VBags/150320/frame0090.jpg,Spring,0.8477
/mnt/lake/VBags/150320/frame0164.jpg,Spring,0.7764
/mnt/lake/VBags/150320/frame0172.jpg,Spring,0.7896
/mnt/lake/VBags/150320/frame0168.jpg,Spring,0.8467
/mnt/lake/VBags/150320/frame0181.jpg,Spring,0.82
/mnt/lake/VBags/150320/frame0202.jpg,Spring,0.847
/mnt/lake/VBags/150320/frame0088.jpg,Spring,0.837
/mnt/lake/VBags/150320/frame0089.jpg,Spring,0.8096
/mnt/lake/VBags/150320/frame0223.jpg,Spring,0.688
/mnt/lake/VBags/150320/frame0173.jpg,Spring,0.8447
/mnt/lake/VBags/150327/frame0051.jpg,Spring,0.9824
/mnt/lake/VBags/150327/frame0250.jpg,Spring,0.953
/mnt/lake/VBags/150327/frame0201.jpg,Spring,0.927
/mnt/lake/VBags/150327/frame0224.jpg,Spring,0.926
/mnt/lake/VBags/150327/frame0240.jpg,Spring,0.9087
/mnt/lake/VBags/150327/frame0251.jpg,Spring,0.907
/mnt/lake/VBags/150327/frame0066.jpg,Spring,0.9043
/mnt/lake/VBags/150327/frame0081.jpg,Spring,0.9014
/mnt/lake/VBags/150327/frame0056.jpg,Spring,0.895
/mnt/lake/VBags/150327/frame0252.jpg,Spring,0.914
/mnt/lake/VBags/150327/frame0230.jpg,Spring,0.4656
/mnt/lake/VBags/150327/frame0233.jpg,Spring,0.586
/mnt/lake/VBags/150327/frame0235.jpg,Spring,0.5596
/mnt/lake/VBags/150327/frame0195.jpg,Spring,0.5576
/mnt/lake/VBags/150327/frame0161.jpg,Spring,0.5864
